date,holiday_departure_zone_A,holiday_departure_zone_B,holiday_departure_zone_C,first_day_holidays_zone_A,first_day_holidays_zone_B,first_day_holidays_zone_C,holiday_day_zone_A,holiday_day_zone_B,holiday_day_zone_C,last_day_holidays_zone_A,last_day_holidays_zone_B,last_day_holidays_zone_C
2023-08-15,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-16,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-17,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-18,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-19,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-20,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-21,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-22,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-23,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-24,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-25,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-26,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-27,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-28,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-29,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-30,False,False,False,False,False,False,True,True,True,False,False,False
2023-08-31,False,False,False,False,False,False,True,True,True,False,False,False
2023-09-01,False,False,False,False,False,False,True,True,True,False,False,False
2023-09-02,False,False,False,False,False,False,True,True,True,False,False,False
2023-09-03,False,False,False,False,False,False,False,False,False,True,True,True
2023-10-21,True,True,True,False,False,False,False,False,False,False,False,False
2023-10-22,False,False,False,True,True,True,False,False,False,False,False,False
2023-10-23,False,False,False,False,False,False,True,True,True,False,False,False
2023-10-24,False,False,False,False,False,False,True,True,True,False,False,False
2023-10-25,False,False,False,False,False,False,True,True,True,False,False,False
2023-10-26,False,False,False,False,False,False,True,True,True,False,False,False
2023-10-27,False,False,False,False,False,False,True,True,True,False,False,False
2023-10-28,False,False,False,False,False,False,True,True,True,False,False,False
2023-10-29,False,False,False,False,False,False,True,True,True,False,False,False
2023-10-30,False,False,False,False,False,False,True,True,True,False,False,False
2023-10-31,False,False,False,False,False,False,True,True,True,False,False,False
2023-11-01,False,False,False,False,False,False,True,True,True,False,False,False
2023-11-02,False,False,False,False,False,False,True,True,True,False,False,False
2023-11-03,False,False,False,False,False,False,True,True,True,False,False,False
2023-11-04,False,False,False,False,False,False,True,True,True,False,False,False
2023-11-05,False,False,False,False,False,False,False,False,False,True,True,True
2023-12-23,True,True,True,False,False,False,False,False,False,False,False,False
2023-12-24,False,False,False,True,True,True,False,False,False,False,False,False
2023-12-25,False,False,False,False,False,False,True,True,True,False,False,False
2023-12-26,False,False,False,False,False,False,True,True,True,False,False,False
2023-12-27,False,False,False,False,False,False,True,True,True,False,False,False
2023-12-28,False,False,False,False,False,False,True,True,True,False,False,False
2023-12-29,False,False,False,False,False,False,True,True,True,False,False,False
2023-12-30,False,False,False,False,False,False,True,True,True,False,False,False
2023-12-31,False,False,False,False,False,False,True,True,True,False,False,False
2024-01-01,False,False,False,False,False,False,True,True,True,False,False,False
2024-01-02,False,False,False,False,False,False,True,True,True,False,False,False
2024-01-03,False,False,False,False,False,False,True,True,True,False,False,False
2024-01-04,False,False,False,False,False,False,True,True,True,False,False,False
2024-01-05,False,False,False,False,False,False,True,True,True,False,False,False
2024-01-06,False,False,False,False,False,False,True,True,True,False,False,False
2024-01-07,False,False,False,False,False,False,False,False,False,True,True,True
2024-02-10,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-11,False,False,False,False,False,True,False,False,False,False,False,False
2024-02-12,False,False,False,False,False,False,False,False,True,False,False,False
2024-02-13,False,False,False,False,False,False,False,False,True,False,False,False
2024-02-14,False,False,False,False,False,False,False,False,True,False,False,False
2024-02-15,False,False,False,False,False,False,False,False,True,False,False,False
2024-02-16,False,False,False,False,False,False,False,False,True,False,False,False
2024-02-17,True,False,False,False,False,False,False,False,True,False,False,False
2024-02-18,False,False,False,True,False,False,False,False,True,False,False,False
2024-02-19,False,False,False,False,False,False,True,False,True,False,False,False
2024-02-20,False,False,False,False,False,False,True,False,True,False,False,False
2024-02-21,False,False,False,False,False,False,True,False,True,False,False,False
2024-02-22,False,False,False,False,False,False,True,False,True,False,False,False
2024-02-23,False,False,False,False,False,False,True,False,True,False,False,False
2024-02-24,False,True,False,False,False,False,True,False,True,False,False,False
2024-02-25,False,False,False,False,True,False,True,False,False,False,False,True
2024-02-26,False,False,False,False,False,False,True,True,False,False,False,False
2024-02-27,False,False,False,False,False,False,True,True,False,False,False,False
2024-02-28,False,False,False,False,False,False,True,True,False,False,False,False
2024-02-29,False,False,False,False,False,False,True,True,False,False,False,False
2024-03-01,False,False,False,False,False,False,True,True,False,False,False,False
2024-03-02,False,False,False,False,False,False,True,True,False,False,False,False
2024-03-03,False,False,False,False,False,False,False,True,False,True,False,False
2024-03-04,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-05,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-06,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-07,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-08,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-09,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-10,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-06,False,False,True,False,False,False,False,False,False,False,False,False
2024-04-07,False,False,False,False,False,True,False,False,False,False,False,False
2024-04-08,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-09,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-10,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-11,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-12,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-13,True,False,False,False,False,False,False,False,True,False,False,False
2024-04-14,False,False,False,True,False,False,False,False,True,False,False,False
2024-04-15,False,False,False,False,False,False,True,False,True,False,False,False
2024-04-16,False,False,False,False,False,False,True,False,True,False,False,False
2024-04-17,False,False,False,False,False,False,True,False,True,False,False,False
2024-04-18,False,False,False,False,False,False,True,False,True,False,False,False
2024-04-19,False,False,False,False,False,False,True,False,True,False,False,False
2024-04-20,False,True,False,False,False,False,True,False,True,False,False,False
2024-04-21,False,False,False,False,True,False,True,False,False,False,False,True
2024-04-22,False,False,False,False,False,False,True,True,False,False,False,False
2024-04-23,False,False,False,False,False,False,True,True,False,False,False,False
2024-04-24,False,False,False,False,False,False,True,True,False,False,False,False
2024-04-25,False,False,False,False,False,False,True,True,False,False,False,False
2024-04-26,False,False,False,False,False,False,True,True,False,False,False,False
2024-04-27,False,False,False,False,False,False,True,True,False,False,False,False
2024-04-28,False,False,False,False,False,False,False,True,False,True,False,False
2024-04-29,False,False,False,False,False,False,False,True,False,False,False,False
2024-04-30,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-01,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-02,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-03,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-04,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-05,False,False,False,False,False,False,False,False,False,False,True,False
2024-05-10,True,True,True,False,False,False,False,False,False,True,True,True
2024-05-11,False,False,False,True,True,True,False,False,False,False,False,False
2024-07-06,True,True,True,False,False,False,False,False,False,False,False,False
2024-07-07,False,False,False,True,True,True,False,False,False,False,False,False
2024-07-08,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-09,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-10,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-11,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-12,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-13,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-14,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-15,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-16,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-17,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-18,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-19,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-20,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-21,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-22,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-23,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-24,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-25,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-26,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-27,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-28,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-29,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-30,False,False,False,False,False,False,True,True,True,False,False,False
2024-07-31,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-01,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-02,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-03,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-04,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-05,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-06,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-07,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-08,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-09,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-10,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-11,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-12,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-13,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-14,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-15,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-16,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-17,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-18,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-19,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-20,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-21,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-22,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-23,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-24,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-25,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-26,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-27,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-28,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-29,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-30,False,False,False,False,False,False,True,True,True,False,False,False
2024-08-31,False,False,False,False,False,False,True,True,True,False,False,False
2024-09-01,False,False,False,False,False,False,False,False,False,True,True,True
2024-10-19,True,True,True,False,False,False,False,False,False,False,False,False
2024-10-20,False,False,False,True,True,True,False,False,False,False,False,False
2024-10-21,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-22,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-23,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-24,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-25,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-26,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-27,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-28,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-29,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-30,False,False,False,False,False,False,True,True,True,False,False,False
2024-10-31,False,False,False,False,False,False,True,True,True,False,False,False
2024-11-01,False,False,False,False,False,False,True,True,True,False,False,False
2024-11-02,False,False,False,False,False,False,True,True,True,False,False,False
2024-11-03,False,False,False,False,False,False,False,False,False,True,True,True
2024-12-21,True,True,True,False,False,False,False,False,False,False,False,False
2024-12-22,False,False,False,True,True,True,False,False,False,False,False,False
2024-12-23,False,False,False,False,False,False,True,True,True,False,False,False
2024-12-24,False,False,False,False,False,False,True,True,True,False,False,False
2024-12-25,False,False,False,False,False,False,True,True,True,False,False,False
2024-12-26,False,False,False,False,False,False,True,True,True,False,False,False
2024-12-27,False,False,False,False,False,False,True,True,True,False,False,False
2024-12-28,False,False,False,False,False,False,True,True,True,False,False,False
2024-12-29,False,False,False,False,False,False,True,True,True,False,False,False
2024-12-30,False,False,False,False,False,False,True,True,True,False,False,False
2024-12-31,False,False,False,False,False,False,True,True,True,False,False,False
2025-01-01,False,False,False,False,False,False,True,True,True,False,False,False
2025-01-02,False,False,False,False,False,False,True,True,True,False,False,False
2025-01-03,False,False,False,False,False,False,True,True,True,False,False,False
2025-01-04,False,False,False,False,False,False,True,True,True,False,False,False
2025-01-05,False,False,False,False,False,False,False,False,False,True,True,True
2025-02-08,False,True,False,False,False,False,False,False,False,False,False,False
2025-02-09,False,False,False,False,True,False,False,False,False,False,False,False
2025-02-10,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-11,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-12,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-13,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-14,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-15,False,False,True,False,False,False,False,True,False,False,False,False
2025-02-16,False,False,False,False,False,True,False,True,False,False,False,False
2025-02-17,False,False,False,False,False,False,False,True,True,False,False,False
2025-02-18,False,False,False,False,False,False,False,True,True,False,False,False
2025-02-19,False,False,False,False,False,False,False,True,True,False,False,False
2025-02-20,False,False,False,False,False,False,False,True,True,False,False,False
2025-02-21,False,False,False,False,False,False,False,True,True,False,False,False
2025-02-22,True,False,False,False,False,False,False,True,True,False,False,False
2025-02-23,False,False,False,True,False,False,False,False,True,False,True,False
2025-02-24,False,False,False,False,False,False,True,False,True,False,False,False
2025-02-25,False,False,False,False,False,False,True,False,True,False,False,False
2025-02-26,False,False,False,False,False,False,True,False,True,False,False,False
2025-02-27,False,False,False,False,False,False,True,False,True,False,False,False
2025-02-28,False,False,False,False,False,False,True,False,True,False,False,False
2025-03-01,False,False,False,False,False,False,True,False,True,False,False,False
2025-03-02,False,False,False,False,False,False,True,False,False,False,False,True
2025-03-03,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-04,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-05,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-06,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-07,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-08,False,False,False,False,False,False,True,False,False,False,False,False
2025-03-09,False,False,False,False,False,False,False,False,False,True,False,False
2025-04-05,False,True,False,False,False,False,False,False,False,False,False,False
2025-04-06,False,False,False,False,True,False,False,False,False,False,False,False
2025-04-07,False,False,False,False,False,False,False,True,False,False,False,False
2025-04-08,False,False,False,False,False,False,False,True,False,False,False,False
2025-04-09,False,False,False,False,False,False,False,True,False,False,False,False
2025-04-10,False,False,False,False,False,False,False,True,False,False,False,False
2025-04-11,False,False,False,False,False,False,False,True,False,False,False,False
2025-04-12,False,False,True,False,False,False,False,True,False,False,False,False
2025-04-13,False,False,False,False,False,True,False,True,False,False,False,False
2025-04-14,False,False,False,False,False,False,False,True,True,False,False,False
2025-04-15,False,False,False,False,False,False,False,True,True,False,False,False
2025-04-16,False,False,False,False,False,False,False,True,True,False,False,False
2025-04-17,False,False,False,False,False,False,False,True,True,False,False,False
2025-04-18,False,False,False,False,False,False,False,True,True,False,False,False
2025-04-19,True,False,False,False,False,False,False,True,True,False,False,False
2025-04-20,False,False,False,True,False,False,False,True,True,False,False,False
2025-04-21,False,False,False,False,False,False,True,False,True,False,True,False
2025-04-22,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-23,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-24,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-25,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-26,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-27,False,False,False,False,False,False,True,False,False,False,False,True
2025-04-28,False,False,False,False,False,False,True,False,False,False,False,False
2025-04-29,False,False,False,False,False,False,True,False,False,False,False,False
2025-04-30,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-01,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-02,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-03,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-04,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-30,True,True,True,False,False,False,False,False,False,True,True,True
2025-05-31,False,False,False,True,True,True,False,False,False,False,False,False
2025-07-05,True,True,True,False,False,False,False,False,False,False,False,False
2025-07-06,False,False,False,True,True,True,False,False,False,False,False,False
2025-07-07,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-08,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-09,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-10,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-11,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-12,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-13,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-14,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-15,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-16,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-17,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-18,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-19,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-20,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-21,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-22,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-23,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-24,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-25,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-26,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-27,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-28,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-29,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-30,False,False,False,False,False,False,True,True,True,False,False,False
2025-07-31,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-01,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-02,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-03,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-04,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-05,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-06,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-07,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-08,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-09,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-10,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-11,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-12,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-13,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-14,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-15,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-16,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-17,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-18,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-19,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-20,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-21,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-22,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-23,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-24,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-25,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-26,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-27,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-28,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-29,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-30,False,False,False,False,False,False,True,True,True,False,False,False
2025-08-31,False,False,False,False,False,False,False,False,False,True,True,True
2025-10-18,True,True,True,False,False,False,False,False,False,False,False,False
2025-10-19,False,False,False,True,True,True,False,False,False,False,False,False
2025-10-20,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-21,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-22,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-23,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-24,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-25,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-26,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-27,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-28,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-29,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-30,False,False,False,False,False,False,True,True,True,False,False,False
2025-10-31,False,False,False,False,False,False,True,True,True,False,False,False
2025-11-01,False,False,False,False,False,False,True,True,True,False,False,False
2025-11-02,False,False,False,False,False,False,False,False,False,True,True,True
2025-12-20,True,True,True,False,False,False,False,False,False,False,False,False
2025-12-21,False,False,False,True,True,True,False,False,False,False,False,False
2025-12-22,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-23,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-24,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-25,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-26,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-27,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-28,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-29,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-30,False,False,False,False,False,False,True,True,True,False,False,False
2025-12-31,False,False,False,False,False,False,True,True,True,False,False,False
2026-01-01,False,False,False,False,False,False,True,True,True,False,False,False
2026-01-02,False,False,False,False,False,False,True,True,True,False,False,False
2026-01-03,False,False,False,False,False,False,True,True,True,False,False,False
2026-01-04,False,False,False,False,False,False,False,False,False,True,True,True
2026-02-07,True,False,False,False,False,False,False,False,False,False,False,False
2026-02-08,False,False,False,True,False,False,False,False,False,False,False,False
2026-02-09,False,False,False,False,False,False,True,False,False,False,False,False
2026-02-10,False,False,False,False,False,False,True,False,False,False,False,False
2026-02-11,False,False,False,False,False,False,True,False,False,False,False,False
2026-02-12,False,False,False,False,False,False,True,False,False,False,False,False
2026-02-13,False,False,False,False,False,False,True,False,False,False,False,False
2026-02-14,False,True,False,False,False,False,True,False,False,False,False,False
2026-02-15,False,False,False,False,True,False,True,False,False,False,False,False
2026-02-16,False,False,False,False,False,False,True,True,False,False,False,False
2026-02-17,False,False,False,False,False,False,True,True,False,False,False,False
2026-02-18,False,False,False,False,False,False,True,True,False,False,False,False
2026-02-19,False,False,False,False,False,False,True,True,False,False,False,False
2026-02-20,False,False,False,False,False,False,True,True,False,False,False,False
2026-02-21,False,False,True,False,False,False,True,True,False,False,False,False
2026-02-22,False,False,False,False,False,True,False,True,False,True,False,False
2026-02-23,False,False,False,False,False,False,False,True,True,False,False,False
2026-02-24,False,False,False,False,False,False,False,True,True,False,False,False
2026-02-25,False,False,False,False,False,False,False,True,True,False,False,False
2026-02-26,False,False,False,False,False,False,False,True,True,False,False,False
2026-02-27,False,False,False,False,False,False,False,True,True,False,False,False
2026-02-28,False,False,False,False,False,False,False,True,True,False,False,False
2026-03-01,False,False,False,False,False,False,False,False,True,False,True,False
2026-03-02,False,False,False,False,False,False,False,False,True,False,False,False
2026-03-03,False,False,False,False,False,False,False,False,True,False,False,False
2026-03-04,False,False,False,False,False,False,False,False,True,False,False,False
2026-03-05,False,False,False,False,False,False,False,False,True,False,False,False
2026-03-06,False,False,False,False,False,False,False,False,True,False,False,False
2026-03-07,False,False,False,False,False,False,False,False,True,False,False,False
2026-03-08,False,False,False,False,False,False,False,False,False,False,False,True
2026-04-04,True,False,False,False,False,False,False,False,False,False,False,False
2026-04-05,False,False,False,True,False,False,False,False,False,False,False,False
2026-04-06,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-07,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-08,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-09,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-10,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-11,False,True,False,False,False,False,True,False,False,False,False,False
2026-04-12,False,False,False,False,True,False,True,False,False,False,False,False
2026-04-13,False,False,False,False,False,False,True,True,False,False,False,False
2026-04-14,False,False,False,False,False,False,True,True,False,False,False,False
2026-04-15,False,False,False,False,False,False,True,True,False,False,False,False
2026-04-16,False,False,False,False,False,False,True,True,False,False,False,False
2026-04-17,False,False,False,False,False,False,True,True,False,False,False,False
2026-04-18,False,False,True,False,False,False,True,True,False,False,False,False
2026-04-19,False,False,False,False,False,True,False,True,False,True,False,False
2026-04-20,False,False,False,False,False,False,False,True,True,False,False,False
2026-04-21,False,False,False,False,False,False,False,True,True,False,False,False
2026-04-22,False,False,False,False,False,False,False,True,True,False,False,False
2026-04-23,False,False,False,False,False,False,False,True,True,False,False,False
2026-04-24,False,False,False,False,False,False,False,True,True,False,False,False
2026-04-25,False,False,False,False,False,False,False,True,True,False,False,False
2026-04-26,False,False,False,False,False,False,False,False,True,False,True,False
2026-04-27,False,False,False,False,False,False,False,False,True,False,False,False
2026-04-28,False,False,False,False,False,False,False,False,True,False,False,False
2026-04-29,False,False,False,False,False,False,False,False,True,False,False,False
2026-04-30,False,False,False,False,False,False,False,False,True,False,False,False
2026-05-01,False,False,False,False,False,False,False,False,True,False,False,False
2026-05-02,False,False,False,False,False,False,False,False,True,False,False,False
2026-05-03,False,False,False,False,False,False,False,False,False,False,False,True
2026-05-15,True,True,True,False,False,False,False,False,False,True,True,True
2026-05-16,False,False,False,True,True,True,False,False,False,False,False,False
2026-07-03,False,False,False,False,False,False,False,False,False,True,True,True
2026-07-04,True,True,True,False,False,False,False,False,False,False,False,False
2026-07-05,False,False,False,True,True,True,False,False,False,False,False,False
